frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.protocols,frame.len
2021-08-17T02:00:08.336547000+0530,18.184.26.60,10.10.0.33,80,53478,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:08.398486000+0530,72.21.81.200,10.10.0.33,443,53467,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:11.560736000+0530,13.107.5.80,10.10.0.33,80,53474,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:11.560746000+0530,13.107.5.80,10.10.0.33,80,53474,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:11.568289000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:11.568484000+0530,18.184.26.60,10.10.0.33,80,53481,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:11.568535000+0530,18.184.26.60,10.10.0.33,80,53481,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:11.629728000+0530,72.21.81.200,10.10.0.33,443,53470,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:28.721414000+0530,93.184.220.29,10.10.0.33,80,53469,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:38.122326000+0530,93.184.220.29,10.10.0.33,80,53469,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:38.123142000+0530,92.122.253.175,10.10.0.33,80,53488,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:38.125249000+0530,67.27.153.254,10.10.0.33,80,53468,,,eth:ethertype:ip:tcp,54
2021-08-17T02:00:49.295874000+0530,67.27.153.254,10.10.0.33,80,53500,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:24.905579000+0530,35.214.181.99,10.10.0.33,80,53520,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:24.905870000+0530,35.214.181.99,10.10.0.33,80,53520,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:24.911134000+0530,35.214.181.99,10.10.0.33,80,53520,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:29.936416000+0530,34.102.136.180,10.10.0.33,80,53521,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:30.029272000+0530,34.102.136.180,10.10.0.33,80,53521,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:30.031055000+0530,34.102.136.180,10.10.0.33,80,53521,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:31.575218000+0530,204.79.197.200,10.10.0.33,443,53482,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:35.081846000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:40.661523000+0530,50.87.249.29,10.10.0.33,80,53522,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:41.211052000+0530,50.87.249.29,10.10.0.33,80,53522,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:42.149807000+0530,50.87.249.29,10.10.0.33,80,53522,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:46.339407000+0530,74.220.219.18,10.10.0.33,80,53523,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:46.546771000+0530,74.220.219.18,10.10.0.33,80,53523,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:51.437171000+0530,172.67.187.204,10.10.0.33,80,53524,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:51.448236000+0530,172.67.187.204,10.10.0.33,80,53524,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:51.450216000+0530,172.67.187.204,10.10.0.33,80,53524,,,eth:ethertype:ip:tcp,54
2021-08-17T02:01:58.336341000+0530,2.18.105.186,10.10.0.33,443,53486,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:17.140128000+0530,34.102.136.180,10.10.0.33,80,53525,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:17.232608000+0530,34.102.136.180,10.10.0.33,80,53525,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:17.235123000+0530,34.102.136.180,10.10.0.33,80,53525,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:23.405687000+0530,93.184.220.29,10.10.0.33,80,53527,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:23.753678000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:23.754226000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:23.754244000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:27.713829000+0530,204.11.56.48,10.10.0.33,80,53528,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:28.150744000+0530,204.11.56.48,10.10.0.33,80,53528,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:33.059695000+0530,151.101.0.119,10.10.0.33,80,53529,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:33.156137000+0530,151.101.0.119,10.10.0.33,80,53529,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:09.257427000+0530,35.214.181.99,10.10.0.33,80,53532,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:09.257825000+0530,35.214.181.99,10.10.0.33,80,53532,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:09.263663000+0530,35.214.181.99,10.10.0.33,80,53532,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:14.265948000+0530,34.102.136.180,10.10.0.33,80,53533,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:14.359093000+0530,34.102.136.180,10.10.0.33,80,53533,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:14.361570000+0530,34.102.136.180,10.10.0.33,80,53533,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:24.320219000+0530,93.184.220.29,10.10.0.33,80,53527,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:24.676121000+0530,50.87.249.29,10.10.0.33,80,53534,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:25.227831000+0530,50.87.249.29,10.10.0.33,80,53534,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:25.521206000+0530,50.87.249.29,10.10.0.33,80,53534,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:30.347184000+0530,74.220.219.18,10.10.0.33,80,53535,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:30.533547000+0530,74.220.219.18,10.10.0.33,80,53535,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:35.392044000+0530,172.67.187.204,10.10.0.33,80,53536,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:35.403181000+0530,172.67.187.204,10.10.0.33,80,53536,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:35.406001000+0530,172.67.187.204,10.10.0.33,80,53536,,,eth:ethertype:ip:tcp,54
2021-08-17T02:03:47.106371000+0530,93.184.220.29,10.10.0.33,80,53527,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:01.094729000+0530,34.102.136.180,10.10.0.33,80,53537,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:01.187592000+0530,34.102.136.180,10.10.0.33,80,53537,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:01.190120000+0530,34.102.136.180,10.10.0.33,80,53537,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:11.521235000+0530,204.11.56.48,10.10.0.33,80,53538,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:11.926666000+0530,204.11.56.48,10.10.0.33,80,53538,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:13.227267000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:16.813092000+0530,151.101.0.119,10.10.0.33,80,53539,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:16.911161000+0530,151.101.0.119,10.10.0.33,80,53539,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:52.991522000+0530,35.214.181.99,10.10.0.33,80,53542,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:52.991582000+0530,35.214.181.99,10.10.0.33,80,53542,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:52.996848000+0530,35.214.181.99,10.10.0.33,80,53542,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:57.999977000+0530,34.102.136.180,10.10.0.33,80,53543,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:58.092717000+0530,34.102.136.180,10.10.0.33,80,53543,,,eth:ethertype:ip:tcp,54
2021-08-17T02:04:58.094598000+0530,34.102.136.180,10.10.0.33,80,53543,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:08.406848000+0530,50.87.249.29,10.10.0.33,80,53544,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:08.946543000+0530,50.87.249.29,10.10.0.33,80,53544,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:10.060539000+0530,50.87.249.29,10.10.0.33,80,53544,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:14.064058000+0530,74.220.219.18,10.10.0.33,80,53545,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:14.240867000+0530,74.220.219.18,10.10.0.33,80,53545,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:19.109241000+0530,172.67.187.204,10.10.0.33,80,53546,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:19.117833000+0530,172.67.187.204,10.10.0.33,80,53546,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:19.119838000+0530,172.67.187.204,10.10.0.33,80,53546,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:34.782409000+0530,162.0.223.226,10.10.0.33,80,53547,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:34.863861000+0530,162.0.223.226,10.10.0.33,80,53547,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:36.777632000+0530,162.0.223.226,10.10.0.33,80,53547,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:56.908278000+0530,34.102.136.180,10.10.0.33,80,53563,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:56.908389000+0530,34.102.136.180,10.10.0.33,80,53563,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:56.911694000+0530,34.102.136.180,10.10.0.33,80,53564,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:56.913126000+0530,34.102.136.180,10.10.0.33,80,53563,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:57.001678000+0530,34.102.136.180,10.10.0.33,80,53563,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:57.004885000+0530,34.102.136.180,10.10.0.33,80,53564,,,eth:ethertype:ip:tcp,54
2021-08-17T02:05:57.007558000+0530,34.102.136.180,10.10.0.33,80,53564,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:07.277596000+0530,204.11.56.48,10.10.0.33,80,53565,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:07.452085000+0530,204.11.56.48,10.10.0.33,80,53566,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:07.708388000+0530,204.11.56.48,10.10.0.33,80,53566,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:12.593363000+0530,151.101.0.119,10.10.0.33,80,53567,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:12.593376000+0530,151.101.0.119,10.10.0.33,80,53567,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:12.593487000+0530,151.101.0.119,10.10.0.33,80,53567,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:12.595332000+0530,151.101.0.119,10.10.0.33,80,53568,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:12.687793000+0530,151.101.0.119,10.10.0.33,80,53567,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:12.693152000+0530,151.101.0.119,10.10.0.33,80,53568,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:32.105611000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:32.194094000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:32.225548000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp,54
2021-08-17T02:06:32.266254000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.820887000+0530,35.214.181.99,10.10.0.33,80,53573,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.820979000+0530,35.214.181.99,10.10.0.33,80,53573,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.821025000+0530,35.214.181.99,10.10.0.33,80,53573,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.821256000+0530,35.214.181.99,10.10.0.33,80,53573,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.827416000+0530,35.214.181.99,10.10.0.33,80,53574,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.827569000+0530,35.214.181.99,10.10.0.33,80,53574,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:09.832943000+0530,35.214.181.99,10.10.0.33,80,53574,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.844257000+0530,34.102.136.180,10.10.0.33,80,53575,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.844400000+0530,34.102.136.180,10.10.0.33,80,53575,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.847187000+0530,34.102.136.180,10.10.0.33,80,53576,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.849240000+0530,34.102.136.180,10.10.0.33,80,53575,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.938443000+0530,34.102.136.180,10.10.0.33,80,53575,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.939527000+0530,34.102.136.180,10.10.0.33,80,53576,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:14.941264000+0530,34.102.136.180,10.10.0.33,80,53576,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:25.252610000+0530,50.87.249.29,10.10.0.33,80,53577,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:25.252735000+0530,50.87.249.29,10.10.0.33,80,53577,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:25.293639000+0530,50.87.249.29,10.10.0.33,80,53577,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:25.400457000+0530,50.87.249.29,10.10.0.33,80,53578,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:25.946220000+0530,50.87.249.29,10.10.0.33,80,53578,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:26.090061000+0530,50.87.249.29,10.10.0.33,80,53577,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:26.299641000+0530,50.87.249.29,10.10.0.33,80,53578,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:31.067113000+0530,74.220.219.18,10.10.0.33,80,53579,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:31.067179000+0530,74.220.219.18,10.10.0.33,80,53579,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:31.072535000+0530,74.220.219.18,10.10.0.33,80,53579,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:31.212070000+0530,74.220.219.18,10.10.0.33,80,53580,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:31.406180000+0530,74.220.219.18,10.10.0.33,80,53580,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:32.262987000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:32.262994000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:36.281208000+0530,172.67.187.204,10.10.0.33,80,53581,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:36.281274000+0530,172.67.187.204,10.10.0.33,80,53581,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:36.281790000+0530,172.67.187.204,10.10.0.33,80,53581,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:36.285283000+0530,172.67.187.204,10.10.0.33,80,53582,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:36.296366000+0530,172.67.187.204,10.10.0.33,80,53582,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:36.298662000+0530,172.67.187.204,10.10.0.33,80,53582,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:51.940666000+0530,162.0.223.226,10.10.0.33,80,53583,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:51.940701000+0530,162.0.223.226,10.10.0.33,80,53583,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:52.020992000+0530,162.0.223.226,10.10.0.33,80,53583,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:54.137457000+0530,162.0.223.226,10.10.0.33,80,53584,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:54.216296000+0530,162.0.223.226,10.10.0.33,80,53584,,,eth:ethertype:ip:tcp,54
2021-08-17T02:07:56.132219000+0530,162.0.223.226,10.10.0.33,80,53584,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.033527000+0530,34.102.136.180,10.10.0.33,80,53585,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.033560000+0530,34.102.136.180,10.10.0.33,80,53585,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.035846000+0530,34.102.136.180,10.10.0.33,80,53586,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.039243000+0530,34.102.136.180,10.10.0.33,80,53585,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.126168000+0530,34.102.136.180,10.10.0.33,80,53585,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.128275000+0530,34.102.136.180,10.10.0.33,80,53586,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:06.130354000+0530,34.102.136.180,10.10.0.33,80,53586,,,eth:ethertype:ip:tcp,54
2021-08-17T02:08:16.417023000+0530,204.11.56.48,10.10.0.33,80,53587,,,eth:ethertype:ip:tcp,54
2021-08-17T02:02:33.156129000+0530,151.101.0.119,10.10.0.33,80,53529,,,eth:ethertype:ip:tcp:http,59
2021-08-17T02:04:16.911125000+0530,151.101.0.119,10.10.0.33,80,53539,,,eth:ethertype:ip:tcp:http,59
2021-08-17T02:06:12.687790000+0530,151.101.0.119,10.10.0.33,80,53567,,,eth:ethertype:ip:tcp:http,59
2021-08-17T02:06:12.693149000+0530,151.101.0.119,10.10.0.33,80,53568,,,eth:ethertype:ip:tcp:http,59
2021-08-17T01:59:26.671183000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.671472000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.672947000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.672977000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673018000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673045000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673140000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673167000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673218000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673257000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673341000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673383000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673409000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673434000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:26.673497000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.151590000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.151757000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.151891000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155621000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155666000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155694000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155733000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155831000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155859000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155885000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.155913000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156011000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156044000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156087000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156115000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156216000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156246000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156274000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156303000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156460000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156491000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156520000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156549000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156647000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156692000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156721000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156750000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156851000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156882000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156912000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.156941000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.157027000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.157071000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:59:27.157100000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp,60
